# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCW | Init: 20260128_104529 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
1,5695;280,6786;5,0000;1,4758;-0,2147;0,3005;0,0000;0,0000;0,0000;0,0000;-0,2684;-3,0100;-1,5400;1;0,0000;0,0000;0;1;1;1;0
1,5834;280,6786;5,0000;1,4105;-0,2153;0,3020;0,0000;0,0000;0,0000;0,0000;-0,2692;-2,9900;-1,5800;1;0,0000;0,0000;0;1;1;1;0
1,5973;280,6786;5,0000;1,3426;-0,2160;0,3033;0,0000;0,0000;0,0000;0,0000;-0,2700;-2,9800;-1,6300;1;0,0000;0,0000;0;1;1;1;0
1,6111;280,6786;5,0000;1,2573;-0,2166;0,3045;0,0000;0,0000;0,0000;0,0000;-0,2708;-2,9600;-1,7000;1;0,0000;0,0000;0;1;1;1;0
1,6250;280,6786;5,0000;1,2402;-0,2173;0,3057;0,0000;0,0000;0,0000;0,0000;-0,2716;-2,9400;-1,7000;1;0,0000;0,0000;0;1;1;1;0
1,6389;280,6786;5,0000;1,1990;-0,2179;0,3070;0,0000;0,0000;0,0000;0,0000;-0,2724;-2,9300;-1,7300;1;0,0000;0,0000;0;1;1;1;0
1,6528;280,6786;5,0000;1,1443;-0,2186;0,3084;0,0000;0,0000;0,0000;0,0000;-0,2733;-2,9100;-1,7700;1;0,0000;0,0000;0;1;1;1;0
1,6667;280,6786;5,0000;1,0022;-0,2193;0,3099;0,0000;0,0000;0,0000;0,0000;-0,2741;-2,9000;-1,9000;1;0,0000;0,0000;0;1;1;1;0
1,6806;280,6786;5,0000;0,9185;-0,2199;0,3115;0,0000;0,0000;0,0000;0,0000;-0,2749;-2,8900;-1,9700;1;0,0000;0,0000;0;1;1;1;0
1,6945;280,6786;5,0000;0,8525;-0,2206;0,3132;0,0000;0,0000;0,0000;0,0000;-0,2758;-2,8700;-2,0200;1;0,0000;0,0000;0;1;1;1;0
1,7084;280,6786;5,0000;0,7996;-0,2213;0,3150;0,0000;0,0000;0,0000;0,0000;-0,2766;-2,8600;-2,0600;1;0,0000;0,0000;0;1;1;1;0
1,7223;280,6786;5,0000;0,7545;-0,2220;0,3170;0,0000;0,0000;0,0000;0,0000;-0,2775;-2,8500;-2,1000;1;0,0000;0,0000;0;1;1;1;0
1,7361;280,6938;5,0000;0,7456;-0,2227;0,3191;0,0000;0,0000;0,0000;0,0000;-0,2783;-2,8400;-2,1000;1;0,0000;0,0000;0;1;1;1;0
1,7500;280,7131;5,0000;0,7030;-0,2233;0,3213;0,0000;0,0000;0,0000;0,0000;-0,2792;-2,8300;-2,1300;1;0,0000;0,0000;0;1;1;1;0
1,7639;280,7323;5,0000;0,6341;-0,2240;0,3235;0,0000;0,0000;0,0000;0,0000;-0,2800;-2,8300;-2,1900;1;0,0000;0,0000;0;1;1;1;0
1,7778;280,7516;5,0000;0,6000;-0,2247;0,3259;0,0000;0,0000;0,0000;0,0000;-0,2809;-2,8200;-2,2200;1;0,0000;0,0000;0;1;1;1;0
